t, ω_1, EK_1 
3.2599999999999745, 104.1390498205939, 5422.470848768069 
3.2699999999999743, 104.10878142159727, 5419.319184544958 
3.279999999999974, 104.07852934822132, 5416.170135644284 
3.289999999999974, 104.04829358691869, 5413.0236991748125 
3.2999999999999736, 104.01807412415697, 5409.879872249307 
3.3099999999999734, 103.98787094641871, 5406.738651984516 
3.319999999999973, 103.95768404020143, 5403.600035501176 
3.329999999999973, 103.92751339201753, 5400.464019923991 
3.3399999999999728, 103.89735898839433, 5397.330602381642 
3.3499999999999726, 103.86722081587399, 5394.199780006764 
3.3599999999999723, 103.83709886101356, 5391.071549935951 
3.369999999999972, 103.8069931103849, 5387.9459093097485 
3.379999999999972, 103.77690355057469, 5384.8228552726405 
3.3899999999999717, 103.74683016818437, 5381.702384973046 
3.3999999999999715, 103.71677294983022, 5378.5844955633165 
3.4099999999999713, 103.68673188214318, 5375.469184199724 
3.419999999999971, 103.65670695176902, 5372.35644804246 
3.429999999999971, 103.62669814536817, 5369.246284255625 
3.4399999999999706, 103.59670544961574, 5366.138690007222 
3.4499999999999704, 103.5667288512015, 5363.033662469147 
3.45999999999997, 103.53676833682991, 5359.931198817192 
3.46999999999997, 103.50682389322002, 5356.831296231031 
3.47999999999997, 103.47689550710554, 5353.733951894219 
3.4899999999999696, 103.44698316523473, 5350.639162994178 
3.4999999999999694, 103.41708685437041, 5347.546926722197 
3.509999999999969, 103.38720656128999, 5344.457240273421 
3.519999999999969, 103.35734227278537, 5341.370100846853 
3.5299999999999687, 103.32749397566299, 5338.285505645335 
3.5399999999999685, 103.29766165674376, 5335.2034518755545 
3.5499999999999683, 103.26784530286304, 5332.123936748026 
3.559999999999968, 103.23804490087068, 5329.046957477095 
3.569999999999968, 103.20826043763094, 5325.972511280928 
3.5799999999999677, 103.17849190002251, 5322.900595381505 
3.5899999999999674, 103.14873927493844, 5319.831207004613 
3.5999999999999672, 103.11900254928615, 5316.764343379842 
3.609999999999967, 103.08928170998745, 5313.700001740576 
3.619999999999967, 103.05957674397843, 5310.63817932399 
3.6299999999999666, 103.02988763820953, 5307.578873371041 
3.6399999999999664, 103.00021437964547, 5304.522081126463 
3.649999999999966, 102.97055695526524, 5301.4677998387615 
3.659999999999966, 102.94091535206209, 5298.4160267602065 
3.6699999999999657, 102.91128955704347, 5295.366759146823 
3.6799999999999655, 102.8816795572311, 5292.3199942583915 
3.6899999999999653, 102.85208533966082, 5289.2757293584355 
3.699999999999965, 102.82250689138274, 5286.233961714226 
3.709999999999965, 102.79294419946106, 5283.194688596758 
3.7199999999999647, 102.76339725097415, 5280.157907280761 
3.7299999999999645, 102.73386603301444, 5277.123615044678 
3.7399999999999642, 102.70435053268851, 5274.091809170677 
3.749999999999964, 102.67485073711698, 5271.062486944626 
3.759999999999964, 102.64536663343459, 5268.035645656104 
3.7699999999999636, 102.6158982087901, 5265.011282598385 
3.7799999999999634, 102.58644545034625, 5261.989395068433 
3.789999999999963, 102.55700834527981, 5258.969980366896 
3.799999999999963, 102.5275868807815, 5255.953035798099 
3.8099999999999627, 102.49818104405608, 5252.938558670049 
3.8199999999999625, 102.46879082232218, 5249.926546294409 
3.8299999999999623, 102.43941620281237, 5246.9169959865085 
3.839999999999962, 102.41005717277316, 5243.909905065334 
3.849999999999962, 102.38071371946494, 5240.905270853518 
3.8599999999999617, 102.35138583016192, 5237.903090677335 
3.8699999999999615, 102.32207349215221, 5234.903361866699 
3.8799999999999613, 102.29277669273773, 5231.9060817551535 
3.889999999999961, 102.26349541923425, 5228.911247679872 
3.899999999999961, 102.23422965897126, 5225.91885698164 
3.9099999999999606, 102.2049793992921, 5222.928907004862 
3.9199999999999604, 102.1757446275538, 5219.941395097544 
3.92999999999996, 102.1465253311272, 5216.956318611305 
3.93999999999996, 102.11732149739679, 5213.973674901348 
3.9499999999999598, 102.0881331137608, 5210.993461326472 
3.9599999999999596, 102.05896016763113, 5208.015675249058 
