t,x,y
7.680000e1,2.775250e2,2.423995e2
7.684000e1,2.868032e2,2.300208e2
7.688000e1,2.966861e2,2.169888e2
7.692000e1,3.047434e2,2.046725e2
7.696000e1,3.126467e2,1.922249e2
7.700000e1,3.197217e2,1.793477e2
7.704000e1,3.263550e2,1.660327e2
7.708000e1,3.319616e2,1.532048e2
7.712000e1,3.376453e2,1.389766e2
7.716000e1,3.417467e2,1.249027e2
7.720000e1,3.456170e2,1.111955e2
7.724000e1,3.495523e2,9.554807e1
7.728000e1,3.524709e2,8.064877e1
7.732000e1,3.554869e2,6.506623e1
7.736000e1,3.572301e2,4.998305e1
7.740000e1,3.580867e2,3.478769e1
7.744000e1,3.588553e2,1.998133e1
7.748000e1,3.589379e2,4.949497e0
7.752000e1,3.580895e2,-8.944897e0
7.756000e1,3.567999e2,-2.383042e1
7.760000e1,3.549422e2,-3.948386e1
7.764000e1,3.527228e2,-5.272619e1
7.768000e1,3.493504e2,-6.726731e1
7.772000e1,3.456606e2,-7.986788e1
7.776000e1,3.415189e2,-9.390683e1
7.780000e1,3.364864e2,-1.074713e2
7.784000e1,3.306485e2,-1.222591e2
7.788000e1,3.244622e2,-1.357670e2
7.792000e1,3.177259e2,-1.496198e2
7.796000e1,3.106033e2,-1.619408e2
7.800000e1,3.023790e2,-1.747102e2
7.804000e1,2.945595e2,-1.867282e2
7.808000e1,2.852298e2,-1.986794e2
7.812000e1,2.761139e2,-2.102670e2
7.816000e1,2.668017e2,-2.211444e2
7.820000e1,2.562179e2,-2.315222e2
7.824000e1,2.464020e2,-2.401100e2
7.828000e1,2.347936e2,-2.517629e2
7.832000e1,2.238415e2,-2.599495e2
7.836000e1,2.118230e2,-2.689007e2
7.840000e1,1.991617e2,-2.769068e2
7.844000e1,1.862573e2,-2.851060e2
7.848000e1,1.738377e2,-2.911448e2
7.852000e1,1.611076e2,-2.980404e2
7.856000e1,1.480739e2,-3.042746e2
7.860000e1,1.363657e2,-3.158442e2
7.864000e1,1.199795e2,-3.155800e2
7.868000e1,1.062060e2,-3.213810e2
7.872000e1,9.225121e1,-3.261269e2
7.876000e1,7.879825e1,-3.275534e2
7.880000e1,6.532569e1,-3.326126e2
7.884000e1,5.089820e1,-3.337433e2
7.888000e1,3.562316e1,-3.343574e2
7.892000e1,2.094252e1,-3.332586e2
7.896000e1,6.586179e0,-3.372186e2
7.900000e1,-9.386535e0,-3.368946e2
7.904000e1,-2.388854e1,-3.371575e2
7.908000e1,-3.917104e1,-3.360873e2
7.912000e1,-5.266611e1,-3.305132e2
7.916000e1,-6.771310e1,-3.305115e2
7.920000e1,-8.092189e1,-3.271410e2
7.924000e1,-9.558983e1,-3.211590e2
7.928000e1,-1.085800e2,-3.145893e2
7.932000e1,-1.225592e2,-3.121729e2
7.936000e1,-1.366205e2,-3.082051e2
7.940000e1,-1.496327e2,-2.982276e2
7.944000e1,-1.599575e2,-2.900882e2
7.948000e1,-1.735046e2,-2.833060e2
7.952000e1,-1.874520e2,-2.769672e2
7.956000e1,-1.996191e2,-2.696431e2
7.960000e1,-2.095720e2,-2.587012e2
7.964000e1,-2.207241e2,-2.499572e2
7.968000e1,-2.307510e2,-2.398133e2
7.972000e1,-2.429394e2,-2.307726e2
7.976000e1,-2.524576e2,-2.209377e2
7.980000e1,-2.594455e2,-2.082420e2
7.984000e1,-2.720065e2,-1.990451e2
7.988000e1,-2.787903e2,-1.855678e2
7.992000e1,-2.896262e2,-1.772595e2
7.996000e1,-2.972867e2,-1.640382e2
8.000000e1,-3.011633e2,-1.490527e2
8.004000e1,-3.087384e2,-1.368759e2
8.008000e1,-3.157014e2,-1.242637e2
8.012000e1,-3.220357e2,-1.123108e2
8.016000e1,-3.274223e2,-9.688801e1
8.020000e1,-3.316924e2,-8.621368e1
8.024000e1,-3.364292e2,-7.214418e1
8.028000e1,-3.402962e2,-5.852568e1
8.032000e1,-3.453463e2,-4.578198e1
8.036000e1,-3.431800e2,-2.909203e1
8.040000e1,-3.470143e2,-1.438093e1
8.044000e1,-3.490244e2,-1.828360e-1
8.048000e1,-3.482983e2,1.332465e1
8.052000e1,-3.483875e2,2.840030e1
8.056000e1,-3.470703e2,4.203767e1
8.060000e1,-3.467173e2,5.568019e1
8.064000e1,-3.448312e2,7.465899e1
8.068000e1,-3.412395e2,8.568257e1
8.072000e1,-3.393228e2,1.003430e2
8.076000e1,-3.354459e2,1.150546e2
8.080000e1,-3.334427e2,1.275866e2
8.084000e1,-3.292168e2,1.421450e2
8.088000e1,-3.233517e2,1.554720e2
8.092000e1,-3.172376e2,1.698630e2
8.096000e1,-3.099355e2,1.856462e2
8.100000e1,-3.035927e2,1.983161e2
8.104000e1,-2.972407e2,2.091552e2
8.108000e1,-2.886341e2,2.219569e2
8.112000e1,-2.793019e2,2.339616e2
8.116000e1,-2.703273e2,2.451527e2
8.120000e1,-2.587184e2,2.581841e2
8.124000e1,-2.471151e2,2.707534e2
8.128000e1,-2.365657e2,2.798637e2
8.132000e1,-2.262434e2,2.878554e2
8.136000e1,-2.158006e2,2.973376e2
8.140000e1,-2.039355e2,3.080148e2
8.144000e1,-1.927722e2,3.140720e2
8.148000e1,-1.812374e2,3.218997e2
8.152000e1,-1.697298e2,3.292562e2
8.156000e1,-1.574764e2,3.357303e2
8.160000e1,-1.440300e2,3.422295e2
8.164000e1,-1.302045e2,3.473859e2
8.168000e1,-1.303513e2,3.472746e2
8.172000e1,-1.304513e2,3.471023e2
8.176000e1,-1.305165e2,3.470160e2
8.180000e1,-1.305391e2,3.469764e2
8.184000e1,-1.305523e2,3.469525e2
8.188000e1,-1.305632e2,3.469372e2
8.192000e1,-1.305691e2,3.469308e2
8.196000e1,-1.305745e2,3.469243e2
8.200000e1,-1.305754e2,3.469230e2
