Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
03762             -32.00    -1720.00
03763             -32.00    -1760.00
03764             -32.00    -1760.00
03765             -32.00    -1760.00
03766             -32.00    -1720.00
03767             -32.00    -1720.00
03768             -36.00    -1760.00
03769             -48.00    -1760.00
03770             -72.00    -1720.00
03771             -92.00    -1720.00
03772            -112.00    -1760.00
03773            -128.00    -1800.00
03774            -128.00    -1760.00
03775            -124.00    -1760.00
03776            -128.00    -1760.00
03777            -128.00    -1720.00
03778            -128.00    -1520.00
03779            -124.00    -1240.00
03780            -128.00     -920.00
03781            -124.00     -560.00
03782            -132.00     -400.00
03783            -132.00     -400.00
03784            -128.00     -400.00
03785            -128.00     -400.00
03786            -124.00     -360.00
03787            -124.00     -400.00
03788            -116.00     -400.00
03789            -100.00     -320.00
03790             -80.00     -320.00
03791             -64.00     -320.00
03792             -44.00     -360.00
03793             -32.00     -400.00
03794             -32.00     -320.00
03795             -32.00     -320.00
03796             -28.00     -280.00
03797             -32.00     -280.00
03798             -32.00     -320.00
03799             -32.00     -280.00
03800             -24.00     -480.00
03801             -32.00     -800.00
03802             -32.00    -1120.00
03803             -32.00    -1440.00
03804             -36.00    -1640.00
03805             -32.00    -1720.00
03806             -36.00    -1720.00
03807             -64.00    -1720.00
03808             -84.00    -1760.00
03809            -100.00    -1720.00
03810            -120.00    -1760.00
03811            -132.00    -1760.00
03812            -132.00    -1800.00
03813            -136.00    -1760.00
03814            -132.00    -1760.00
03815            -132.00    -1800.00
03816            -132.00    -1760.00
03817            -140.00    -1800.00
03818            -136.00    -1800.00
03819            -136.00    -1800.00
03820            -132.00    -1800.00
03821            -132.00    -1840.00
03822            -136.00    -1840.00
03823            -140.00    -1800.00
03824            -136.00    -1680.00
03825            -132.00    -1440.00
03826            -116.00    -1200.00
03827            -104.00     -840.00
03828             -84.00     -480.00
03829             -48.00     -360.00
03830             -36.00     -360.00
03831             -32.00     -360.00
03832             -32.00     -400.00
03833             -36.00     -400.00
03834             -36.00     -400.00
03835             -36.00     -320.00
03836             -36.00     -320.00
03837             -36.00     -400.00
03838             -36.00     -360.00
03839             -32.00     -280.00
03840             -36.00     -280.00
03841             -32.00     -320.00
03842             -32.00     -320.00
03843             -48.00     -320.00
03844             -76.00     -280.00
03845            -100.00     -280.00
03846            -116.00     -360.00
03847            -132.00     -520.00
03848            -136.00     -720.00
03849            -128.00     -880.00
03850            -132.00     -960.00
03851            -132.00    -1080.00
03852            -132.00    -1120.00
03853            -132.00    -1120.00
03854            -132.00    -1120.00
03855            -128.00    -1120.00
03856            -128.00    -1080.00
03857            -128.00    -1120.00
03858            -132.00    -1120.00
03859            -128.00    -1080.00
03860            -132.00    -1080.00
03861            -120.00    -1120.00
03862            -112.00    -1120.00
03863             -88.00    -1160.00
03864             -68.00    -1160.00
03865             -40.00    -1200.00
03866             -28.00    -1120.00
03867             -32.00    -1160.00
03868             -32.00    -1120.00
03869             -32.00    -1080.00
03870             -24.00     -960.00
03871             -32.00     -840.00
03872             -32.00     -640.00
03873             -36.00     -520.00
03874             -36.00     -320.00
03875             -28.00     -280.00
03876             -32.00     -280.00
03877             -36.00     -320.00
03878             -40.00     -320.00
03879             -64.00     -280.00
03880             -84.00     -280.00
03881            -108.00     -280.00
03882            -128.00     -320.00
03883            -132.00     -320.00
03884            -132.00     -320.00
03885            -132.00     -280.00
03886            -132.00     -280.00
03887            -132.00     -320.00
03888            -132.00     -320.00
03889            -132.00     -280.00
03890            -132.00     -280.00
03891            -132.00     -520.00
03892            -132.00     -920.00
03893            -132.00    -1320.00
03894            -132.00    -1600.00
03895            -132.00    -1840.00
03896            -116.00    -1920.00
03897            -100.00    -1920.00
03898             -80.00    -1920.00
03899             -52.00    -1920.00
03900             -32.00    -1960.00
03901             -32.00    -1960.00
03902             -36.00    -1960.00
03903             -32.00    -1960.00
03904             -36.00    -1960.00
03905             -32.00    -1960.00
03906             -32.00    -1960.00
03907             -32.00    -2000.00
03908             -32.00    -2000.00
03909             -32.00    -2000.00
03910             -32.00    -2000.00
03911             -32.00    -2000.00
03912             -48.00    -2040.00
03913             -68.00    -1960.00
03914             -88.00    -1760.00
03915            -112.00    -1520.00
03916            -132.00    -1160.00
03917            -136.00     -720.00
03918            -136.00     -360.00
03919            -132.00     -360.00
03920            -136.00     -320.00
03921            -136.00     -320.00
03922            -136.00     -320.00
03923            -132.00     -400.00
03924            -136.00     -320.00
03925            -132.00     -320.00
03926            -132.00     -280.00
03927            -132.00     -320.00
03928            -136.00     -280.00
03929            -132.00     -280.00
03930            -120.00     -280.00
03931            -104.00     -280.00
03932             -80.00     -280.00
03933             -60.00     -280.00
03934             -36.00     -400.00
03935             -32.00     -640.00
03936             -32.00     -960.00
03937             -36.00    -1280.00
03938             -32.00    -1520.00
03939             -32.00    -1680.00
03940             -28.00    -1720.00
03941             -32.00    -1720.00
03942             -32.00    -1720.00
03943             -36.00    -1720.00
03944             -36.00    -1720.00
03945             -32.00    -1720.00
03946             -32.00    -1760.00
03947             -60.00    -1760.00
03948             -80.00    -1760.00
03949             -96.00    -1800.00
03950            -116.00    -1840.00
03951            -132.00    -1840.00
03952            -132.00    -1800.00
03953            -132.00    -1840.00
03954            -132.00    -1840.00
03955            -132.00    -1800.00
03956            -132.00    -1760.00
03957            -132.00    -1600.00
03958            -128.00    -1400.00
03959            -124.00    -1080.00
03960            -128.00     -720.00
03961            -132.00     -400.00
03962            -128.00     -360.00
03963            -128.00     -360.00
03964            -116.00     -360.00
03965            -108.00     -320.00
03966             -80.00     -360.00
03967             -60.00     -320.00
03968             -40.00     -280.00
03969             -32.00     -280.00
03970             -28.00     -280.00
03971             -32.00     -280.00
03972             -32.00     -280.00
03973             -36.00     -280.00
03974             -36.00     -240.00
03975             -32.00     -240.00
03976             -32.00     -240.00
03977             -32.00     -240.00
03978             -32.00     -520.00
03979             -28.00     -800.00
03980             -32.00    -1120.00
03981             -52.00    -1400.00
03982             -84.00    -1640.00
03983            -108.00    -1720.00
03984            -128.00    -1680.00
03985            -140.00    -1680.00
03986            -140.00    -1680.00
03987            -140.00    -1680.00
03988            -136.00    -1720.00
03989            -136.00    -1680.00
03990            -136.00    -1720.00
03991            -132.00    -1680.00
03992            -136.00    -1720.00
03993            -136.00    -1720.00
03994            -136.00    -1720.00
03995            -132.00    -1680.00
03996            -132.00    -1720.00
03997            -132.00    -1720.00
03998            -124.00    -1720.00
03999            -104.00    -1720.00
04000             -84.00    -1640.00
04001             -68.00    -1440.00
04002             -40.00    -1160.00
04003             -28.00     -880.00
04004             -28.00     -520.00
04005             -28.00     -280.00
04006             -32.00     -280.00
04007             -36.00     -280.00
04008             -32.00     -320.00
04009             -32.00     -280.00
04010             -32.00     -280.00
04011             -32.00     -280.00
04012             -36.00     -280.00
04013             -36.00     -280.00
04014             -36.00     -280.00
04015             -52.00     -280.00
04016             -68.00     -280.00
04017             -76.00     -240.00
04018             -88.00     -240.00
04019             -96.00     -240.00
04020             -96.00     -200.00
04021             -88.00     -280.00
04022             -96.00     -560.00
04023             -92.00     -920.00
04024             -92.00    -1280.00
04025             -88.00    -1520.00
04026             -84.00    -1760.00
04027             -88.00    -1800.00
04028             -88.00    -1800.00
04029             -84.00    -1760.00
04030             -80.00    -1800.00
04031             -84.00    -1800.00
04032             -84.00    -1840.00
04033             -80.00    -1760.00
04034             -68.00    -1840.00
04035             -56.00    -1840.00
04036             -40.00    -1840.00
04037             -32.00    -1840.00
04038             -36.00    -1840.00
04039             -32.00    -1880.00
04040             -28.00    -1840.00
04041             -32.00    -1840.00
04042             -32.00    -1880.00
04043             -32.00    -1880.00
04044             -32.00    -1840.00
04045             -32.00    -1680.00
04046             -32.00    -1480.00
04047             -36.00    -1200.00
04048             -32.00     -800.00
04049             -28.00     -400.00
04050             -36.00     -320.00
04051             -64.00     -360.00
04052             -84.00     -400.00
04053            -108.00     -400.00
04054            -124.00     -360.00
04055            -128.00     -360.00
04056            -124.00     -360.00
04057            -128.00     -400.00
04058            -132.00     -400.00
04059            -128.00     -320.00
04060            -128.00     -320.00
04061            -128.00     -320.00
04062            -128.00     -400.00
04063            -128.00     -360.00
04064            -128.00     -320.00
04065            -124.00     -320.00
04066            -128.00     -400.00
04067            -128.00     -720.00
04068            -124.00    -1080.00
04069            -104.00    -1400.00
04070             -92.00    -1680.00
04071             -72.00    -1840.00
04072             -52.00    -1880.00
04073             -36.00    -1880.00
04074             -28.00    -1880.00
04075             -28.00    -1880.00
04076             -28.00    -1920.00
04077             -32.00    -1920.00
04078             -36.00    -1920.00
04079             -28.00    -1920.00
04080             -32.00    -1920.00
04081             -28.00    -1920.00
04082             -36.00    -1960.00
04083             -36.00    -2000.00
04084             -36.00    -1960.00
04085             -32.00    -1960.00
04086             -36.00    -1920.00
04087             -52.00    -2000.00
04088             -76.00    -2000.00
04089             -96.00    -2000.00
04090            -112.00    -1920.00
04091            -128.00    -1720.00
04092            -132.00    -1400.00
04093            -132.00     -960.00
04094            -136.00     -440.00
04095            -136.00     -320.00
04096            -132.00     -360.00
04097            -132.00     -320.00
04098            -136.00     -320.00
04099            -132.00     -280.00
04100            -132.00     -280.00
04101            -140.00     -280.00
04102            -140.00     -280.00
04103            -140.00     -280.00
04104            -136.00     -280.00
04105            -136.00     -280.00
04106            -136.00     -240.00
04107            -132.00     -240.00
04108            -116.00     -240.00
04109            -100.00     -240.00
04110             -80.00     -240.00
04111             -60.00     -240.00
04112             -44.00     -280.00
04113             -36.00     -560.00
04114             -36.00     -920.00
04115             -32.00    -1240.00
04116             -36.00    -1480.00
04117             -36.00    -1680.00
04118             -32.00    -1720.00
04119             -36.00    -1680.00
04120             -36.00    -1680.00
04121             -36.00    -1720.00
04122             -36.00    -1720.00
04123             -36.00    -1760.00
04124             -36.00    -1720.00
04125             -32.00    -1720.00
04126             -36.00    -1720.00
04127             -36.00    -1720.00
04128             -36.00    -1760.00
04129             -56.00    -1720.00
04130             -80.00    -1760.00
04131            -100.00    -1760.00
04132            -112.00    -1760.00
04133            -128.00    -1760.00
04134            -136.00    -1760.00
04135            -136.00    -1760.00
04136            -132.00    -1720.00
04137            -132.00    -1640.00
04138            -132.00    -1400.00
04139            -132.00    -1120.00
04140            -132.00     -760.00
04141            -132.00     -440.00
04142            -132.00     -400.00
04143            -132.00     -400.00
04144            -128.00     -400.00
04145            -132.00     -360.00
04146            -132.00     -360.00
04147            -132.00     -400.00
04148            -128.00     -400.00
04149            -132.00     -280.00
04150            -128.00     -360.00
04151            -132.00     -360.00
04152            -120.00     -400.00
04153            -112.00     -360.00
04154             -92.00     -320.00
04155             -80.00     -280.00
04156             -60.00     -320.00
04157             -44.00     -280.00
04158             -32.00     -320.00
04159             -28.00     -280.00
04160             -32.00     -560.00
04161             -28.00     -880.00
04162             -32.00    -1200.00
04163             -32.00    -1440.00
04164             -32.00    -1680.00
04165             -28.00    -1720.00
04166             -28.00    -1720.00
04167             -32.00    -1760.00
04168             -32.00    -1760.00
04169             -32.00    -1720.00
04170             -32.00    -1760.00
04171             -32.00    -1720.00
04172             -36.00    -1760.00
04173             -36.00    -1800.00
04174             -36.00    -1760.00
04175             -56.00    -1800.00
04176             -80.00    -1760.00
04177             -92.00    -1840.00
04178            -104.00    -1800.00
04179            -116.00    -1760.00
04180            -124.00    -1760.00
04181            -132.00    -1800.00
04182            -132.00    -1800.00
04183            -132.00    -1800.00
04184            -132.00    -1640.00
04185            -132.00    -1440.00
04186            -132.00    -1200.00
04187            -132.00     -880.00
04188            -132.00     -560.00
04189            -132.00     -360.00
04190            -132.00     -360.00
04191            -132.00     -360.00
04192            -132.00     -400.00
04193            -132.00     -400.00
04194            -128.00     -400.00
04195            -132.00     -360.00
04196            -132.00     -320.00
04197            -132.00     -400.00
04198            -132.00     -360.00
04199            -116.00     -360.00
04200            -104.00     -360.00
04201             -96.00     -280.00
04202             -80.00     -320.00
04203             -60.00     -320.00
04204             -44.00     -320.00
04205             -32.00     -240.00
04206             -32.00     -360.00
04207             -32.00     -520.00
04208             -36.00     -680.00
04209             -32.00     -840.00
04210             -32.00     -960.00
04211             -32.00    -1080.00
04212             -32.00    -1080.00
04213             -36.00    -1120.00
04214             -32.00    -1080.00
04215             -28.00    -1080.00
04216             -32.00    -1080.00
04217             -36.00    -1080.00
04218             -36.00    -1120.00
04219             -32.00    -1080.00
04220             -32.00    -1120.00
04221             -36.00    -1120.00
04222             -36.00    -1120.00
04223             -44.00    -1120.00
04224             -56.00    -1120.00
04225             -68.00    -1160.00
04226             -84.00    -1120.00
04227            -100.00    -1120.00
04228            -112.00    -1120.00
04229            -124.00    -1120.00
04230            -128.00    -1000.00
04231            -140.00     -880.00
04232            -140.00     -720.00
04233            -140.00     -520.00
04234            -132.00     -360.00
04235            -132.00     -280.00
04236            -136.00     -280.00
04237            -136.00     -280.00
04238            -140.00     -280.00
04239            -132.00     -280.00
04240            -136.00     -280.00
04241            -136.00     -320.00
04242            -132.00     -280.00
04243            -136.00     -320.00
04244            -132.00     -280.00
04245            -136.00     -280.00
04246            -136.00     -280.00
04247            -136.00     -280.00
04248            -132.00     -280.00
04249            -132.00     -280.00
04250            -132.00     -280.00
04251            -132.00     -400.00
04252            -136.00     -720.00
04253            -132.00    -1120.00
04254            -120.00    -1440.00
04255            -112.00    -1720.00
04256            -100.00    -1920.00
04257             -92.00    -1920.00
04258             -80.00    -1920.00
04259             -64.00    -1920.00
04260             -52.00    -1920.00
04261             -40.00    -1920.00
04262             -32.00    -1960.00
04263             -32.00    -1960.00
04264             -32.00    -1960.00
04265             -32.00    -2000.00
04266             -32.00    -1960.00
04267             -32.00    -1960.00
04268             -32.00    -2000.00
04269             -32.00    -2000.00
04270             -32.00    -2000.00
04271             -32.00    -2000.00
04272             -36.00    -2000.00
04273             -36.00    -2000.00
04274             -32.00    -1880.00
04275             -28.00    -1760.00
04276             -36.00    -1440.00
04277             -32.00    -1080.00
04278             -32.00     -720.00
04279             -28.00     -360.00
04280             -24.00     -320.00
04281             -28.00     -400.00
04282             -36.00     -400.00
04283             -36.00     -360.00
04284             -36.00     -360.00
04285             -48.00     -280.00
04286             -56.00     -320.00
04287             -76.00     -360.00
04288             -84.00     -320.00
04289             -92.00     -280.00
04290            -104.00     -280.00
04291            -112.00     -280.00
04292            -124.00     -280.00
04293            -132.00     -280.00
04294            -128.00     -280.00
04295            -132.00     -320.00
04296            -128.00     -600.00
04297            -132.00     -920.00
04298            -132.00    -1200.00
04299            -132.00    -1440.00
04300            -132.00    -1680.00
04301            -132.00    -1680.00
04302            -132.00    -1720.00
04303            -132.00    -1720.00
04304            -132.00    -1720.00
04305            -132.00    -1720.00
04306            -132.00    -1720.00
04307            -128.00    -1760.00
04308            -132.00    -1800.00
04309            -124.00    -1760.00
04310            -128.00    -1760.00
04311            -132.00    -1840.00
04312            -124.00    -1840.00
04313            -128.00    -1800.00
04314            -128.00    -1840.00
04315            -132.00    -1800.00
04316            -128.00    -1840.00
04317            -124.00    -1840.00
04318            -124.00    -1680.00
04319            -116.00    -1480.00
04320            -100.00    -1200.00
04321             -96.00     -920.00
04322             -88.00     -560.00
04323             -80.00     -360.00
04324             -68.00     -400.00
04325             -52.00     -360.00
04326             -44.00     -280.00
04327             -36.00     -320.00
04328             -32.00     -280.00
04329             -28.00     -280.00
04330             -28.00     -320.00
04331             -32.00     -280.00
04332             -32.00     -280.00
04333             -36.00     -280.00
04334             -32.00     -280.00
04335             -32.00     -240.00
04336             -32.00     -240.00
04337             -32.00     -240.00
04338             -32.00     -240.00
04339             -28.00     -360.00
04340             -32.00     -640.00
04341             -28.00     -960.00
04342             -32.00    -1280.00
04343             -32.00    -1520.00
04344             -32.00    -1680.00
04345             -32.00    -1640.00
04346             -32.00    -1680.00
04347             -32.00    -1680.00
04348             -32.00    -1680.00
04349             -28.00    -1680.00
04350             -32.00    -1720.00
04351             -52.00    -1720.00
04352             -68.00    -1720.00
04353             -80.00    -1720.00
04354             -92.00    -1720.00
04355            -100.00    -1720.00
04356            -112.00    -1720.00
04357            -120.00    -1720.00
04358            -132.00    -1720.00
04359            -132.00    -1720.00
04360            -140.00    -1720.00
04361            -140.00    -1680.00
04362            -136.00    -1560.00
04363            -144.00    -1320.00
04364            -144.00    -1040.00
04365            -136.00     -680.00
04366            -136.00     -360.00
04367            -144.00     -320.00
04368            -136.00     -320.00
04369            -132.00     -320.00
04370            -136.00     -280.00
04371            -136.00     -280.00
04372            -136.00     -320.00
04373            -132.00     -280.00
04374            -136.00     -280.00
04375            -132.00     -280.00
04376            -132.00     -280.00
04377            -132.00     -280.00
04378            -132.00     -280.00
04379            -132.00     -240.00
04380            -136.00     -240.00
04381            -132.00     -240.00
04382            -136.00     -280.00
04383            -132.00     -400.00
04384            -128.00     -760.00
04385            -120.00    -1080.00
04386            -116.00    -1400.00
04387            -104.00    -1680.00
04388             -96.00    -1800.00
04389             -80.00    -1800.00
04390             -68.00    -1760.00
04391             -60.00    -1800.00
04392             -48.00    -1800.00
04393             -36.00    -1800.00
04394             -32.00    -1760.00
04395             -28.00    -1800.00
04396             -32.00    -1840.00
04397             -36.00    -1840.00
04398             -32.00    -1840.00
04399             -24.00    -1840.00
04400             -28.00    -1840.00
04401             -32.00    -1880.00
04402             -32.00    -1880.00
04403             -36.00    -1840.00
04404             -32.00    -1880.00
04405             -32.00    -1880.00
04406             -32.00    -1800.00
04407             -32.00    -1680.00
04408             -36.00    -1400.00
04409             -32.00    -1040.00
04410             -28.00     -640.00
04411             -32.00     -400.00
04412             -32.00     -400.00
04413             -32.00     -400.00
04414             -36.00     -360.00
04415             -36.00     -360.00
04416             -44.00     -400.00
04417             -52.00     -400.00
04418             -60.00     -400.00
04419             -64.00     -280.00
04420             -72.00     -320.00
04421             -80.00     -280.00
04422             -88.00     -320.00
04423             -96.00     -320.00
04424             -96.00     -320.00
04425            -100.00     -280.00
04426             -96.00     -280.00
04427             -92.00     -320.00
04428             -92.00     -400.00
04429             -92.00     -720.00
04430             -88.00    -1080.00
04431             -92.00    -1440.00
04432             -92.00    -1680.00
04433             -92.00    -1880.00
04434             -88.00    -1880.00
04435             -88.00    -1880.00
04436             -84.00    -1920.00
04437             -88.00    -1920.00
04438             -88.00    -1920.00
04439             -88.00    -1920.00
04440             -84.00    -1920.00
04441             -88.00    -1920.00
04442             -88.00    -1960.00
04443             -84.00    -1920.00
04444             -84.00    -1920.00
04445             -84.00    -1960.00
04446             -84.00    -2000.00
04447             -84.00    -2000.00
04448             -84.00    -2000.00
04449             -80.00    -1920.00
04450             -76.00    -1960.00
04451             -68.00    -2000.00
04452             -64.00    -1920.00
04453             -56.00    -1720.00
04454             -52.00    -1440.00
04455             -40.00    -1000.00
04456             -32.00     -520.00
04457             -32.00     -320.00
04458             -28.00     -360.00
04459             -28.00     -320.00
04460             -28.00     -280.00
04461             -28.00     -280.00
04462             -28.00     -320.00
04463             -32.00     -280.00
04464             -28.00     -280.00
04465             -28.00     -280.00
04466             -32.00     -280.00
04467             -32.00     -320.00
04468             -32.00     -280.00
04469             -28.00     -240.00
04470             -28.00     -240.00
04471             -36.00     -240.00
04472             -32.00     -240.00
04473             -28.00     -280.00
04474             -36.00     -280.00
04475             -32.00     -520.00
04476             -32.00     -880.00
04477             -32.00    -1200.00
04478             -36.00    -1440.00
04479             -48.00    -1640.00
04480             -64.00    -1720.00
04481             -80.00    -1720.00
04482             -96.00    -1720.00
04483            -100.00    -1720.00
04484            -112.00    -1720.00
04485            -120.00    -1720.00
04486            -124.00    -1760.00
04487            -128.00    -1720.00
04488            -128.00    -1720.00
04489            -124.00    -1720.00
04490            -124.00    -1720.00
04491            -128.00    -1720.00
04492            -132.00    -1760.00
04493            -132.00    -1760.00
04494            -128.00    -1760.00
04495            -124.00    -1760.00
04496            -128.00    -1760.00
04497            -128.00    -1800.00
04498            -132.00    -1760.00
04499            -124.00    -1600.00
04500            -124.00    -1440.00
04501            -128.00    -1120.00
04502            -124.00     -840.00
04503            -128.00     -480.00
04504            -128.00     -400.00
04505            -124.00     -360.00
04506            -124.00     -400.00
04507            -120.00     -400.00
04508            -116.00     -360.00
04509             -96.00     -320.00
04510             -88.00     -320.00
04511             -80.00     -400.00
04512             -68.00     -400.00
04513             -52.00     -360.00
04514             -40.00     -360.00
04515             -28.00     -320.00
04516             -32.00     -320.00
04517             -36.00     -320.00
04518             -32.00     -280.00
04519             -28.00     -280.00
04520             -28.00     -280.00
04521             -32.00     -320.00
04522             -36.00     -560.00
04523             -36.00     -840.00
04524             -32.00    -1160.00
04525             -32.00    -1400.00
04526             -32.00    -1640.00
04527             -32.00    -1720.00
04528             -32.00    -1720.00
04529             -32.00    -1720.00
04530             -32.00    -1720.00
04531             -32.00    -1760.00
04532             -36.00    -1760.00
04533             -32.00    -1800.00
04534             -32.00    -1800.00
04535             -40.00    -1760.00
04536             -60.00    -1800.00
04537             -76.00    -1800.00
04538             -88.00    -1760.00
04539            -100.00    -1760.00
04540            -112.00    -1760.00
04541            -124.00    -1760.00
04542            -132.00    -1760.00
04543            -136.00    -1840.00
04544            -132.00    -1800.00
04545            -132.00    -1800.00
04546            -136.00    -1680.00
04547            -136.00    -1520.00
04548            -132.00    -1240.00
04549            -132.00     -840.00
04550            -132.00     -520.00
04551            -136.00     -400.00
04552            -140.00     -400.00
04553            -136.00     -400.00
04554            -136.00     -360.00
04555            -132.00     -320.00
04556            -136.00     -360.00
04557            -140.00     -400.00
04558            -136.00     -360.00
04559            -136.00     -320.00
04560            -136.00     -280.00
04561            -136.00     -320.00
04562            -136.00     -360.00
04563            -132.00     -320.00
04564            -112.00     -280.00
04565            -100.00     -280.00
04566             -84.00     -280.00
04567             -68.00     -280.00
04568             -48.00     -320.00
04569             -32.00     -440.00
04570             -32.00     -640.00
04571             -36.00     -800.00
04572             -36.00     -960.00
04573             -32.00    -1080.00
04574             -36.00    -1120.00
04575             -32.00    -1080.00
04576             -36.00    -1120.00
04577             -36.00    -1120.00
04578             -36.00    -1120.00
04579             -32.00    -1080.00
04580             -32.00    -1080.00
04581             -36.00    -1080.00
04582             -36.00    -1120.00
04583             -40.00    -1120.00
04584             -32.00    -1120.00
04585             -32.00    -1120.00
04586             -52.00    -1120.00
04587             -68.00    -1120.00
04588             -88.00    -1120.00
04589            -100.00    -1120.00
04590            -120.00    -1080.00
04591            -132.00    -1120.00
04592            -136.00    -1040.00
04593            -136.00     -920.00
04594            -136.00     -760.00
04595            -132.00     -560.00
04596            -132.00     -440.00
04597            -132.00     -280.00
04598            -128.00     -280.00
04599            -128.00     -240.00
04600            -128.00     -280.00
04601            -132.00     -280.00
04602            -132.00     -320.00
04603            -132.00     -280.00
04604            -132.00     -320.00
04605            -128.00     -280.00
04606            -132.00     -280.00
04607            -128.00     -320.00
04608            -116.00     -280.00
04609            -108.00     -280.00
04610             -92.00     -280.00
04611             -68.00     -280.00
04612             -52.00     -320.00
04613             -36.00     -360.00
04614             -36.00     -600.00
04615             -32.00     -960.00
04616             -32.00    -1360.00
04617             -32.00    -1680.00
04618             -32.00    -1880.00
04619             -32.00    -1920.00
04620             -32.00    -1920.00
04621             -32.00    -1960.00
04622             -32.00    -1960.00
04623             -32.00    -1960.00
04624             -36.00    -1960.00
04625             -28.00    -2000.00
04626             -32.00    -1960.00
04627             -36.00    -1920.00
04628             -40.00    -1920.00
04629             -60.00    -2000.00
04630             -80.00    -2000.00
04631            -100.00    -2000.00
04632            -116.00    -2000.00
04633            -128.00    -2000.00
04634            -132.00    -2000.00
04635            -132.00    -1960.00
04636            -132.00    -1920.00
04637            -132.00    -1760.00
04638            -132.00    -1520.00
04639            -132.00    -1120.00
04640            -132.00     -720.00
04641            -132.00     -360.00
04642            -132.00     -400.00
04643            -132.00     -360.00
04644            -132.00     -400.00
04645            -132.00     -320.00
04646            -132.00     -360.00
04647            -132.00     -320.00
04648            -132.00     -320.00
04649            -120.00     -280.00
04650            -108.00     -320.00
04651             -96.00     -280.00
04652             -80.00     -280.00
04653             -64.00     -280.00
04654             -44.00     -280.00
04655             -28.00     -280.00
04656             -36.00     -240.00
04657             -32.00     -320.00
04658             -36.00     -600.00
04659             -32.00     -920.00
04660             -28.00    -1200.00
04661             -36.00    -1480.00
04662             -40.00    -1640.00
04663             -32.00    -1720.00
04664             -32.00    -1720.00
04665             -32.00    -1720.00
04666             -36.00    -1720.00
04667             -36.00    -1760.00
04668             -36.00    -1760.00
04669             -48.00    -1760.00
04670             -72.00    -1760.00
04671             -88.00    -1760.00
04672            -116.00    -1800.00
04673            -128.00    -1800.00
04674            -132.00    -1800.00
04675            -136.00    -1800.00
04676            -136.00    -1840.00
04677            -140.00    -1800.00
04678            -136.00    -1840.00
04679            -136.00    -1800.00
04680            -132.00    -1680.00
04681            -136.00    -1520.00
04682            -132.00    -1240.00
04683            -132.00     -920.00
04684            -136.00     -520.00
04685            -132.00     -280.00
04686            -132.00     -360.00
04687            -132.00     -360.00
04688            -132.00     -280.00
04689            -116.00     -280.00
04690             -96.00     -280.00
04691             -80.00     -320.00
04692             -60.00     -280.00
04693             -36.00     -280.00
04694             -32.00     -280.00
04695             -28.00     -240.00
04696             -32.00     -240.00
04697             -32.00     -240.00
04698             -32.00     -240.00
04699             -28.00     -240.00
04700             -32.00     -240.00
04701             -36.00     -400.00
04702             -36.00     -720.00
04703             -32.00    -1080.00
04704             -32.00    -1320.00
04705             -32.00    -1520.00
04706             -48.00    -1680.00
04707             -68.00    -1680.00
04708             -88.00    -1680.00
04709            -104.00    -1680.00
04710            -120.00    -1680.00
04711            -128.00    -1720.00
04712            -132.00    -1720.00
04713            -132.00    -1680.00
04714            -132.00    -1680.00
04715            -132.00    -1720.00
04716            -132.00    -1680.00
04717            -128.00    -1720.00
04718            -128.00    -1720.00
04719            -124.00    -1720.00
04720            -128.00    -1720.00
04721            -128.00    -1760.00
04722            -128.00    -1720.00
04723            -128.00    -1680.00
04724            -116.00    -1560.00
04725            -100.00    -1320.00
04726             -80.00    -1000.00
04727             -52.00     -680.00
04728             -32.00     -320.00
04729             -28.00     -280.00
04730             -32.00     -280.00
04731             -32.00     -280.00
04732             -36.00     -360.00
04733             -32.00     -320.00
04734             -32.00     -320.00
04735             -32.00     -280.00
04736             -32.00     -280.00
04737             -32.00     -280.00
04738             -32.00     -280.00
04739             -24.00     -240.00
04740             -36.00     -240.00
04741             -72.00     -280.00
04742             -96.00     -240.00
04743            -124.00     -280.00
04744            -132.00     -240.00
04745            -140.00     -400.00
04746            -144.00     -760.00
04747            -136.00    -1120.00
04748            -140.00    -1400.00
04749            -132.00    -1680.00
04750            -136.00    -1760.00
04751            -140.00    -1800.00
04752            -140.00    -1800.00
04753            -136.00    -1800.00
04754            -136.00    -1760.00
04755            -132.00    -1760.00
04756            -132.00    -1840.00
04757            -128.00    -1800.00
04758            -112.00    -1800.00
04759             -92.00    -1840.00
04760             -68.00    -1840.00
04761             -48.00    -1840.00
04762             -32.00    -1840.00
04763             -32.00    -1880.00
04764             -36.00    -1840.00
04765             -32.00    -1880.00
04766             -32.00    -1840.00
04767             -32.00    -1880.00
04768             -32.00    -1800.00
04769             -32.00    -1560.00
04770             -32.00    -1280.00
04771             -32.00     -960.00
04772             -36.00     -600.00
04773             -36.00     -400.00
04774             -52.00     -360.00
04775             -68.00     -360.00
04776             -80.00     -400.00
04777             -92.00     -400.00
04778             -96.00     -360.00
04779             -92.00     -320.00
04780             -92.00     -280.00
04781             -88.00     -360.00
04782             -92.00     -360.00
04783             -92.00     -320.00
04784             -84.00     -320.00
04785             -88.00     -280.00
04786             -88.00     -320.00
04787             -88.00     -280.00
04788             -84.00     -320.00
04789             -80.00     -280.00
04790             -80.00     -440.00
04791             -80.00     -880.00
04792             -68.00    -1240.00
04793             -52.00    -1560.00
04794             -44.00    -1760.00
