"Latest: Time (s)","Latest: Magnetic Field (mT)"
4.505,-0.467006907973
4.51,-0.556568367727
4.515,-0.650312642909
4.52,-0.743810870124
4.525,-0.833372329878
4.53,-0.914568158776
4.535,-0.983953685289
4.54,-1.04891034841
4.545,-1.09369107828
4.55,-1.13035222527
4.555,-1.15077420648
4.56,-1.15471097394
4.565,-1.14240857562
4.57,-1.11411305949
4.575,-1.06933232961
4.58,-1.01643201685
4.585,-0.943109722873
4.59,-0.870033476866
4.595,-0.780472017112
4.6,-0.68672774193
4.605,-0.589292747252
4.61,-0.499731287498
4.615,-0.410169827745
4.62,-0.32872795088
4.625,-0.255651704872
4.63,-0.190448993788
4.635,-0.133611913559
4.64,-0.0846483682544
4.645,-0.0479872212672
4.65,-0.0155088897081
4.655,0.00884985896118
4.66,0.0250890247407
4.665,0.0373914230586
4.67,0.0332086076305
4.675,0.0292718401688
4.68,0.021152257279
4.685,-0.0032064913903
4.69,-0.0317480554877
4.695,-0.0684092024749
4.7,-0.109007116924
4.705,-0.16190742969
4.71,-0.222927325347
4.715,-0.292066803893
4.72,-0.369571913296
4.725,-0.454950557621
4.73,-0.544512017375
4.735,-0.633827429163
4.74,-0.723388888917
4.745,-0.812950348671
4.75,-0.894392225535
4.755,-0.963531704081
4.76,-1.02455159974
4.765,-1.07326909708
4.77,-1.10181066117
4.775,-1.12223264238
4.78,-1.11804982695
4.785,-1.11411305949
4.79,-1.08557149539
4.795,-1.04891034841
4.8,-0.98789045275
4.805,-0.922933789632
4.81,-0.84542868023
4.815,-0.764232851332
4.82,-0.67860815904
4.825,-0.585109931824
4.83,-0.499731287498
4.835,-0.414352643173
4.84,-0.332910766308
4.845,-0.259588472334
4.85,-0.198568576678
4.855,-0.141731496449
4.86,-0.0927679511442
4.865,-0.056106804157
4.87,-0.0236284725979
4.875,-0.00738930681837
4.88,0.00884985896118
4.885,0.016969441851
4.89,0.016969441851
4.895,0.00884985896118
4.9,-0.0032064913903
4.905,-0.0236284725979
4.91,-0.056106804157
4.915,-0.0969507665723
4.92,-0.137548681021
4.925,-0.194631809216
4.93,-0.251468889444
4.935,-0.324791183419
4.94,-0.402050244855
4.945,-0.487428889181
4.95,-0.580927116396
4.955,-0.67048857615
4.96,-0.760050035904
4.965,-0.85354826312
4.97,-0.931053372522
4.975,-1.00831243396
4.98,-1.06514951419
4.985,-1.11411305949
4.99,-1.14659139105
4.995,-1.16283055683
5,-1.17095013972
5.005,-1.15471097394
5.01,-1.13428899273
5.015,-1.08950826286
5.02,-1.03267118263
5.025,-0.967468471543
5.03,-0.890209410107
5.035,-0.800647950353
5.04,-0.707149723137
5.045,-0.613651495922
5.05,-0.51178763785
5.055,-0.422472226062
5.06,-0.33684753377
5.065,-0.255651704872
5.07,-0.182329410898
5.075,-0.121309515242
5.08,-0.0723459699366
5.085,-0.027811288026
5.09,0.00491309149947
5.095,0.0332086076305
5.1,0.0536305888381
5.105,0.0617501717279
5.11,0.0617501717279
5.115,0.065932987156
5.12,0.0536305888381
5.125,0.0373914230586
5.13,0.0130326743893
5.135,-0.0196917051362
5.14,-0.0642263870468
5.145,-0.105070349462
5.15,-0.166090245119
5.155,-0.231046908237
5.16,-0.300432434749
5.165,-0.381628263647
5.17,-0.467006907973
5.175,-0.556568367727
5.18,-0.646129827481
5.185,-0.743810870124
5.19,-0.825252746989
5.195,-0.910631391314
5.2,-0.979770869861
5.205,-1.04079076552
5.21,-1.08950826286
5.215,-1.12616940984
5.22,-1.14240857562
5.225,-1.15471097394
5.23,-1.14659139105
5.235,-1.12223264238
5.24,-1.08557149539
5.245,-1.04079076552
5.25,-0.975588054433
5.255,-0.902511808425
5.26,-0.825252746989
5.265,-0.735691287235
5.27,-0.646129827481
5.275,-0.556568367727
5.28,-0.467006907973
5.285,-0.385811079075
5.29,-0.308552017639
5.295,-0.243349306555
5.3,-0.17814659547
5.305,-0.129429098131
5.31,-0.0807116007927
5.315,-0.0440504538055
5.32,-0.0155088897081
5.325,0.00884985896118
5.33,0.0250890247407
5.335,0.0332086076305
5.34,0.0373914230586
5.345,0.0292718401688
5.35,0.021152257279
5.355,0.00491309149947
5.36,-0.0196917051362
5.365,-0.056106804157
5.37,-0.0927679511442
5.375,-0.137548681021
5.38,-0.194631809216
5.385,-0.259588472334
5.39,-0.33684753377
5.395,-0.414352643173
5.4,-0.49554847207
5.405,-0.585109931824
5.41,-0.674671391578
5.415,-0.760050035904
5.42,-0.84542868023
5.425,-0.922933789632
5.43,-0.98789045275
5.435,-1.04079076552
5.44,-1.08138867997
5.445,-1.10993024406
5.45,-1.12616940984
5.455,-1.12616940984
5.46,-1.10993024406
5.465,-1.08138867997
5.47,-1.04079076552
5.475,-0.98789045275
5.48,-0.922933789632
5.485,-0.84542868023
5.49,-0.768169618794
5.495,-0.67860815904
5.5,-0.589292747252
5.505,-0.51178763785
5.51,-0.422472226062
5.515,-0.349149932088
5.52,-0.275827638114
5.525,-0.210870974995
5.53,-0.153787846801
5.535,-0.113189932352
5.54,-0.0684092024749
5.545,-0.0359308709158
5.55,-0.0113260742801
5.555,0.000730276071408
5.56,0.016969441851
5.565,0.016969441851
5.57,0.0130326743893
5.575,0.00491309149947
5.58,-0.0113260742801
5.585,-0.0359308709158
5.59,-0.0684092024749
5.595,-0.109007116924
5.6,-0.149851079339
5.605,-0.206688159567
5.61,-0.267708055224
5.615,-0.341030349198
5.62,-0.414352643173
5.625,-0.499731287498
5.63,-0.589292747252
5.635,-0.67860815904
5.64,-0.764232851332
5.645,-0.857731078548
5.65,-0.934990139984
5.655,-1.00019285107
5.66,-1.06514951419
5.665,-1.10993024406
5.67,-1.14659139105
5.675,-1.16701337226
5.68,-1.16701337226
5.685,-1.15889378937
5.69,-1.13847180816
5.695,-1.10181066117
5.7,-1.04497358095
5.705,-0.983953685289
5.71,-0.906448575886
5.715,-0.82106993156
5.72,-0.731508471807
5.725,-0.638010244591
