"Latest: Time (s)","Latest: Magnetic Field (mT)"
21.6,-0.109007116924
21.605,-0.283947221003
21.61,-0.51178763785
21.615,-0.772352434222
21.62,-0.992073268179
21.625,-1.12616940984
21.63,-1.14659139105
21.635,-1.05309316384
21.64,-0.857731078548
21.645,-0.597412330142
21.65,-0.35308669955
21.655,-0.16190742969
21.66,-0.0398676383775
21.665,0.021152257279
21.67,0.0250890247407
21.675,-0.0236284725979
21.68,-0.137548681021
21.685,-0.316671600529
21.69,-0.548448784837
21.695,-0.796711182891
21.7,-1.00412961853
21.705,-1.10993024406
21.71,-1.1059934766
21.715,-0.992073268179
21.72,-0.792528367463
21.725,-0.540329201947
21.73,-0.316671600529
21.735,-0.145668263911
21.74,-0.0359308709158
21.745,0.00884985896118
21.75,0.000730276071408
21.755,-0.0684092024749
21.76,-0.198568576678
21.765,-0.397867429427
21.77,-0.633827429163
21.775,-0.886272642645
21.78,-1.07326909708
21.785,-1.16701337226
21.79,-1.14240857562
21.795,-1.00412961853
21.8,-0.776289201684
21.805,-0.507850870388
21.81,-0.271890870652
21.815,-0.100887534034
21.82,0.00884985896118
21.825,0.0578134042662
21.83,0.0496938213764
21.835,-0.0155088897081
21.84,-0.133611913559
21.845,-0.324791183419
21.85,-0.564687950617
21.855,-0.817133164099
21.86,-1.02455159974
21.865,-1.13847180816
21.87,-1.13847180816
21.875,-1.02455159974
