"Latest: Time (s)","Latest: Magnetic Field (mT)"
4.765,-0.483492121719
4.77,-0.414352643173
4.775,-0.34496711666
4.78,-0.283947221003
4.785,-0.227110140775
4.79,-0.17002701258
4.795,-0.125246282703
4.8,-0.0888311836825
4.805,-0.0479872212672
4.81,-0.0196917051362
4.815,0.00884985896118
4.82,0.0292718401688
4.825,0.0415742384866
4.83,0.0536305888381
4.835,0.065932987156
4.84,0.0698697546177
4.845,0.065932987156
4.85,0.0617501717279
4.855,0.0536305888381
4.86,0.0415742384866
4.865,0.021152257279
4.87,0.000730276071408
4.875,-0.027811288026
4.88,-0.056106804157
4.885,-0.0927679511442
4.89,-0.133611913559
4.895,-0.182329410898
4.9,-0.227110140775
4.905,-0.288130036432
4.91,-0.34496711666
4.915,-0.410169827745
4.92,-0.483492121719
4.925,-0.552631600265
4.93,-0.625707846273
4.935,-0.694847324819
4.94,-0.760050035904
4.945,-0.833372329878
4.95,-0.894392225535
4.955,-0.951229305763
4.96,-1.00831243396
4.965,-1.04891034841
4.97,-1.08950826286
4.975,-1.11411305949
4.98,-1.13847180816
4.985,-1.15077420648
4.99,-1.15077420648
4.995,-1.14240857562
5,-1.12616940984
5.005,-1.10181066117
5.01,-1.06933232961
5.015,-1.02455159974
5.02,-0.979770869861
5.025,-0.922933789632
5.03,-0.861667846009
5.035,-0.792528367463
5.04,-0.723388888917
5.045,-0.650312642909
5.05,-0.580927116396
5.055,-0.50366805496
5.06,-0.438711391842
5.065,-0.373508680757
5.07,-0.312488785101
5.075,-0.251468889444
5.08,-0.206688159567
5.085,-0.157970662229
5.09,-0.117126699814
5.095,-0.0807116007927
5.1,-0.0521700366953
5.105,-0.0236284725979
5.11,-0.0032064913903
5.115,0.016969441851
5.12,0.0250890247407
5.125,0.0332086076305
5.13,0.0373914230586
5.135,0.0373914230586
5.14,0.0292718401688
5.145,0.0250890247407
5.15,0.00884985896118
5.155,-0.0032064913903
5.16,-0.027811288026
5.165,-0.0521700366953
5.17,-0.0846483682544
5.175,-0.117126699814
5.18,-0.166090245119
5.185,-0.210870974995
5.19,-0.259588472334
5.195,-0.316671600529
5.2,-0.381628263647
5.205,-0.442648159304
5.21,-0.51178763785
5.215,-0.580927116396
5.22,-0.650312642909
5.225,-0.719452121455
5.23,-0.788591600001
5.235,-0.85354826312
5.24,-0.914568158776
5.245,-0.967468471543
5.25,-1.00831243396
5.255,-1.05309316384
5.26,-1.08138867997
5.265,-1.1059934766
5.27,-1.11804982695
5.275,-1.12223264238
5.28,-1.12223264238
5.285,-1.10993024406
5.29,-1.08950826286
5.295,-1.06121274672
5.3,-1.02455159974
5.305,-0.979770869861
5.31,-0.931053372522
5.315,-0.873970244327
5.32,-0.812950348671
5.325,-0.747747637586
5.33,-0.674671391578
5.335,-0.605531913032
5.34,-0.536392434486
5.345,-0.471189723401
5.35,-0.405987012316
5.355,-0.349149932088
5.36,-0.292066803893
5.365,-0.235229723665
5.37,-0.18626617836
5.375,-0.141731496449
5.38,-0.109007116924
5.385,-0.0765287853646
5.39,-0.0479872212672
5.395,-0.027811288026
5.4,-0.0113260742801
5.405,0.00491309149947
5.41,0.016969441851
5.415,0.016969441851
5.42,0.016969441851
5.425,0.016969441851
5.43,0.00884985896118
5.435,-0.0032064913903
5.44,-0.0196917051362
5.445,-0.0398676383775
5.45,-0.0642263870468
5.455,-0.0888311836825
5.46,-0.125246282703
5.465,-0.166090245119
5.47,-0.214807742457
5.475,-0.259588472334
5.48,-0.316671600529
5.485,-0.369571913296
5.49,-0.434528576414
5.495,-0.499731287498
5.5,-0.572807533506
5.505,-0.638010244591
5.51,-0.711332538565
5.515,-0.784408784573
5.52,-0.85354826312
5.525,-0.914568158776
5.53,-0.975588054433
5.535,-1.02036878431
5.54,-1.06933232961
5.545,-1.1059934766
5.55,-1.13428899273
5.555,-1.15471097394
5.56,-1.16283055683
5.565,-1.17095013972
5.57,-1.16283055683
5.575,-1.14659139105
5.58,-1.12223264238
5.585,-1.08557149539
5.59,-1.04497358095
5.595,-0.99601003564
5.6,-0.939172955412
5.605,-0.878153059755
5.61,-0.809013581209
5.615,-0.739628054696
5.62,-0.666551808688
5.625,-0.589292747252
5.63,-0.51178763785
5.635,-0.442648159304
5.64,-0.377691496185
5.645,-0.312488785101
5.65,-0.251468889444
5.655,-0.198568576678
5.66,-0.149851079339
5.665,-0.105070349462
5.67,-0.0642263870468
5.675,-0.0317480554877
5.68,-0.0032064913903
5.685,0.016969441851
5.69,0.0332086076305
5.695,0.0536305888381
5.7,0.0578134042662
5.705,0.065932987156
5.71,0.0698697546177
5.715,0.0617501717279
5.72,0.0578134042662
5.725,0.0496938213764
5.73,0.0332086076305
5.735,0.00884985896118
5.74,-0.0155088897081
