"Poslední měření: čas (s)","Poslední měření: Magnetická indukce (mT)"
4.43,0.277534238223
4.435,0.204211944249
4.44,0.252929441587
4.445,0.423932778205
4.45,0.802354550462
4.455,1.44921465401
4.46,2.29537361032
4.465,2.88539663364
4.47,2.69840017921
4.475,1.89259308939
4.48,1.07079288176
4.485,0.525550588311
4.49,0.232753508346
4.495,0.0902917358253
4.5,0.0455110059484
4.505,0.0740525700458
4.51,0.175670380151
4.515,0.419749962777
4.52,0.916274758885
4.525,1.72183580074
4.53,2.6290146527
4.535,3.01161924038
4.54,2.54363600837
4.545,1.66893548797
4.55,0.928331109237
4.555,0.480769858434
4.56,0.244809858697
4.565,0.151311631482
4.57,0.151311631482
4.575,0.248992674125
4.58,0.505374655069
4.585,1.01395580153
4.59,1.80721444506
4.595,2.64131705101
4.6,2.92205778063
4.605,2.40117423585
4.61,1.55501527955
4.615,0.863374446119
4.62,0.452474342303
4.625,0.261049024477
4.63,0.20814871171
4.635,0.257112257015
4.64,0.444354759413
4.645,0.830896114559
4.65,1.48981256846
4.655,2.32809798984
4.66,2.88539663364
4.665,2.677978198
4.67,1.87635392361
4.675,1.06267329887
4.68,0.521613820849
4.685,0.224633925456
4.69,0.094228503287
4.695,0.0496938213764
4.7,0.0698697546177
4.705,0.171733612689
4.71,0.411630379887
4.715,0.879613611898
4.72,1.66081590508
4.725,2.57217757247
4.73,3.02367559073
4.735,2.62507788523
4.74,1.7543141323
4.745,0.989351004893
4.75,0.517431005421
4.755,0.265231839905
4.76,0.15549444691
4.765,0.147128816054
4.77,0.228570692918
4.775,0.452474342303
4.78,0.908155175995
4.785,1.64851350676
4.79,2.49491851103
4.795,2.92624059605
4.8,2.56405798958
4.805,1.73389215109
4.81,0.993533820321
4.815,0.521613820849
4.82,0.297710171464
4.825,0.20814871171
4.83,0.236690275808
4.835,0.3749692329
4.84,0.696553924929
4.845,1.27009173451
4.85,2.07983559179
4.855,2.77959600811
4.86,2.82437673798
4.865,2.15709465322
4.87,1.31487246438
4.875,0.672195176259
4.88,0.313949337244
4.885,0.135072465702
4.89,0.0617501717279
4.895,0.0578134042662
4.9,0.118833299923
4.905,0.297710171464
4.91,0.659892777941
4.915,1.30281611403
4.92,2.19375580021
4.925,2.92205778063
4.93,2.90163579942
4.935,2.16521423611
4.94,1.31093569692
4.945,0.70861027528
4.95,0.36684965001
4.955,0.20002912882
4.96,0.143192048592
4.965,0.175670380151
4.97,0.318132152672
4.975,0.635534029272
4.98,1.22137423717
4.985,2.05941361058
4.99,2.79583517389
4.995,2.86103788497
5,2.22229736431
5.005,1.38401194293
5.01,0.761510588047
5.015,0.407693612426
5.02,0.244809858697
5.025,0.204211944249
5.03,0.281471005685
5.035,0.480769858434
5.04,0.879613611898
5.045,1.54271288123
5.05,2.36475913683
5.055,2.89351621653
5.06,2.66985861511
5.065,1.88053673904
5.07,1.07497569719
5.075,0.54178975409
5.08,0.240873091236
5.085,0.102594134143
5.09,0.0578134042662
5.095,0.065932987156
5.1,0.151311631482
5.105,0.362912882549
5.11,0.781932569254
5.115,1.49399538389
5.12,2.3891178855
5.125,2.98307767628
5.13,2.77959600811
5.135,1.98633736457
5.14,1.17659350729
5.145,0.623231630954
5.15,0.326251735562
5.155,0.183789963041
5.16,0.139009233164
5.165,0.183789963041
5.17,0.346673716769
5.175,0.692371109501
5.18,1.30675288149
5.185,2.15709465322
5.19,2.84479871919
5.195,2.83249632087
5.2,2.15315788576
5.205,1.33111163016
5.21,0.733215071916
5.215,0.395391214108
5.22,0.236690275808
5.225,0.204211944249
5.23,0.277534238223
5.235,0.480769858434
5.24,0.887733194788
5.245,1.55083246412
5.25,2.37287871972
5.255,2.89769903196
5.26,2.68609778089
5.265,1.90489548771
5.27,1.10745402874
5.275,0.554092152408
5.28,0.252929441587
5.285,0.106530901605
5.29,0.0617501717279
5.295,0.0617501717279
5.3,0.139009233164
5.305,0.326251735562
5.31,0.720912673598
5.315,1.39213152582
5.32,2.27519767707
5.325,2.93829694641
5.33,2.86103788497
5.335,2.13273590455
5.34,1.29469653114
5.345,0.70049069239
5.35,0.371032465438
5.355,0.204211944249
5.36,0.147128816054
5.365,0.167550797261
5.37,0.293773404002
5.375,0.590753299395
5.38,1.13181277741
5.385,1.93737381927
5.39,2.71463934499
5.395,2.9178749652
5.4,2.37681548718
5.405,1.55083246412
5.41,0.879613611898
5.415,0.472650275544
5.42,0.277534238223
5.425,0.20814871171
5.43,0.240873091236
5.435,0.391454446646
5.44,0.712793090708
5.445,1.27427454993
5.45,2.06753319347
5.455,2.77147642522
5.46,2.86915746786
5.465,2.25477569587
5.47,1.40861673957
5.475,0.745271422267
5.48,0.362912882549
5.485,0.151311631482
5.49,0.0698697546177
5.495,0.0496938213764
5.5,0.0902917358253
5.505,0.220451110028
5.51,0.501191839641
5.515,1.02207538442
5.52,1.82345361084
5.525,2.66985861511
5.53,3.01555600784
5.535,2.57217757247
5.54,1.7257725682
5.545,0.989351004893
5.55,0.529733403739
5.555,0.277534238223
5.56,0.1636140298
5.565,0.143192048592
5.57,0.20814871171
5.575,0.383334863756
5.58,0.769630170937
5.585,1.41255350703
5.59,2.25477569587
5.595,2.88957944907
5.6,2.80001798931
5.605,2.10419434046
5.61,1.2986332986
5.615,0.720912673598
5.62,0.391454446646
5.625,0.244809858697
5.63,0.20814871171
5.635,0.273351422795
5.64,0.460593925192
5.645,0.839015697449
5.65,1.46545381979
5.655,2.26707809418
5.66,2.86103788497
5.665,2.77147642522
5.67,2.0717160089
5.675,1.24991580127
5.68,0.647590379624
5.685,0.305829754354
5.69,0.135072465702
5.695,0.0617501717279
5.7,0.0496938213764
5.705,0.106530901605
5.71,0.248992674125
5.715,0.554092152408
5.72,1.11139079621
5.725,1.9334370518
5.73,2.74711767655
5.735,3.00743642495
5.74,2.49885527849
5.745,1.65663308965
5.75,0.948753090444
5.755,0.505374655069
5.76,0.265231839905
5.765,0.1636140298
5.77,0.143192048592
5.775,0.20814871171
5.78,0.395391214108
5.785,0.773812986365
5.79,1.41255350703
5.795,2.23435371466
5.8,2.86103788497
5.805,2.81232038763
5.81,2.13691871998
5.815,1.33529444559
5.82,0.745271422267
5.825,0.407693612426
5.83,0.244809858697
5.835,0.20814871171
5.84,0.257112257015
5.845,0.427869545667
5.85,0.786115384682
5.855,1.36777277715
5.86,2.15709465322
5.865,2.80395475678
5.87,2.82855955341
5.875,2.19793861564
5.88,1.38007517547
5.885,0.741334654806
5.89,0.358730067121
5.895,0.159431214372
5.9,0.0698697546177
5.905,0.0536305888381
5.91,0.0902917358253
5.915,0.204211944249
5.92,0.460593925192
5.925,0.936450692127
5.93,1.70141381953
5.935,2.55987517415
5.94,3.01161924038
5.945,2.7065197621
5.95,1.90907830314
5.955,1.1399323603
5.96,0.623231630954
5.965,0.33043455099
5.97,0.187972778469
5.975,0.139009233164
5.98,0.171733612689
5.985,0.305829754354
5.99,0.598872882285
5.995,1.12369319452
6,1.89259308939
6.005,2.66985861511
6.01,2.93829694641
6.015,2.47867934525
6.02,1.67287225543
6.025,0.977294654542
6.03,0.537852986628
6.035,0.301892986892
6.04,0.212331527138
6.045,0.216514342566
6.05,0.33043455099
6.055,0.578450901077
6.06,1.03413173477
6.065,1.73389215109
6.07,2.50303809392
6.075,2.90975538231
6.08,2.60883871945
6.085,1.83575600916
6.09,1.07497569719
6.095,0.554092152408
6.1,0.257112257015
6.105,0.110713717033
6.11,0.0578134042662
6.115,0.0578134042662
6.12,0.114650484495
6.125,0.273351422795
6.13,0.594690066857
6.135,1.1684739244
6.14,1.98633736457
6.145,2.77565924064
6.15,2.9953800746
6.155,2.48679892814
6.16,1.66893548797
6.165,0.969175071652
6.17,0.521613820849
6.175,0.281471005685
6.18,0.1636140298
6.185,0.139009233164
6.19,0.191909545931
6.195,0.350610484231
6.2,0.688434342039
6.205,1.26197215162
6.21,2.05941361058
6.215,2.77147642522
6.22,2.90581861485
6.225,2.35245673851
6.23,1.55083246412
6.235,0.895852777678
6.24,0.493072256751
6.245,0.289590588574
6.25,0.20814871171
6.255,0.224633925456
6.26,0.342490901341
6.265,0.611175280603
6.27,1.08309528008
6.275,1.77867288097
